sale_id,product_id,store_id,sale_date,quantity,unit_price,discount_pct,revenue,cost,profit,month,quarter,year,season
S00256,P0032,ST004,2022-03-16,8,65.77,20.0,526.16,231.68,294.48,March,Q1,2022,Spring
S00257,P0032,ST006,2021-09-20,11,82.21,0.0,904.31,318.56,585.75,September,Q3,2021,Autumn
S00258,P0001,ST006,2021-09-01,7,15.19,0.0,106.33,42.0,64.33,September,Q3,2021,Autumn
S00259,P0031,ST002,2022-03-21,2,93.38,10.0,186.76,71.0,115.76,March,Q1,2022,Spring
S00260,P0026,ST001,2021-08-26,6,75.42,0.0,452.52,193.26,259.26,August,Q3,2021,Summer
S00261,P0009,ST003,2022-05-17,4,20.82,0.0,83.28,32.6,50.68,May,Q2,2022,Spring
S00262,P0033,ST004,2022-05-28,4,30.84,15.0,123.36,58.32,65.04,May,Q2,2022,Spring
S00263,P0020,ST004,2022-01-16,3,22.83,10.0,68.49,32.13,36.36,January,Q1,2022,Winter
S00264,P0008,ST001,2021-12-20,3,85.85,30.0,257.55,111.87,145.68,December,Q4,2021,Winter
S00265,P0012,ST005,2021-10-29,2,50.62,10.0,101.24,40.42,60.82,October,Q4,2021,Autumn
S00266,P0024,ST001,2021-10-07,1,100.34,0.0,100.34,36.68,63.66,October,Q4,2021,Autumn
S00267,P0019,ST004,2022-05-29,6,38.58,0.0,231.48,81.06,150.42,May,Q2,2022,Spring
S00268,P0019,ST005,2021-08-27,3,34.72,10.0,104.16,40.53,63.63,August,Q3,2021,Summer
S00269,P0026,ST002,2021-09-02,8,75.42,0.0,603.36,257.68,345.68,September,Q3,2021,Autumn
S00270,P0033,ST006,2022-04-20,10,36.28,0.0,362.8,145.8,217.0,April,Q2,2022,Spring
S00271,P0024,ST004,2022-06-11,1,90.31,10.0,90.31,36.68,53.63,June,Q2,2022,Summer
S00272,P0022,ST005,2022-03-23,11,43.98,20.0,483.78,151.47,332.31,March,Q1,2022,Spring
S00273,P0022,ST001,2022-04-03,7,54.97,0.0,384.79,96.39,288.4,April,Q2,2022,Spring
S00274,P0007,ST002,2022-04-09,12,19.44,20.0,233.28,109.08,124.2,April,Q2,2022,Spring
S00275,P0004,ST002,2021-09-11,6,85.0,5.0,510.0,164.7,345.3,September,Q3,2021,Autumn
S00276,P0009,ST002,2021-10-04,5,19.78,5.0,98.9,40.75,58.15,October,Q4,2021,Autumn
S00277,P0004,ST006,2022-02-12,10,85.0,5.0,850.0,274.5,575.5,February,Q1,2022,Winter
S00278,P0012,ST008,2022-04-16,10,56.25,0.0,562.5,202.1,360.4,April,Q2,2022,Spring
S00279,P0024,ST002,2022-07-02,11,85.29,15.0,938.19,403.48,534.71,July,Q3,2022,Summer
S00280,P0013,ST004,2022-03-09,8,41.26,15.0,330.08,158.48,171.6,March,Q1,2022,Spring
S00281,P0004,ST007,2022-01-21,8,89.47,0.0,715.76,219.6,496.16,January,Q1,2022,Winter
S00282,P0025,ST002,2022-01-08,7,80.92,0.0,566.44,201.88,364.56,January,Q1,2022,Winter
S00283,P0010,ST005,2022-02-08,3,81.79,10.0,245.37,84.27,161.1,February,Q1,2022,Winter
S00284,P0024,ST008,2021-09-04,2,85.29,15.0,170.58,73.36,97.22,September,Q3,2021,Autumn
S00285,P0019,ST002,2022-03-10,2,34.72,10.0,69.44,27.02,42.42,March,Q1,2022,Spring
S00286,P0012,ST006,2021-10-06,9,56.25,0.0,506.25,181.89,324.36,October,Q4,2021,Autumn
S00287,P0022,ST006,2022-07-10,2,54.97,0.0,109.94,27.54,82.4,July,Q3,2022,Summer
S00288,P0009,ST007,2021-08-27,5,19.78,5.0,98.9,40.75,58.15,August,Q3,2021,Summer
S00289,P0001,ST006,2021-09-23,10,14.43,5.0,144.3,60.0,84.3,September,Q3,2021,Autumn
S00290,P0027,ST003,2022-07-03,8,93.57,0.0,748.56,285.92,462.64,July,Q3,2022,Summer
S00291,P0025,ST002,2022-01-27,9,80.92,0.0,728.28,259.56,468.72,January,Q1,2022,Winter
S00292,P0001,ST005,2022-05-21,4,12.91,15.0,51.64,24.0,27.64,May,Q2,2022,Spring
S00293,P0026,ST001,2022-06-08,11,64.11,15.0,705.21,354.31,350.9,June,Q2,2022,Summer
S00294,P0016,ST005,2021-08-15,3,115.06,0.0,345.18,97.14,248.04,August,Q3,2021,Summer
S00295,P0021,ST005,2022-01-21,6,95.74,0.0,574.44,209.28,365.16,January,Q1,2022,Winter
S00296,P0024,ST003,2022-05-17,11,100.34,0.0,1103.74,403.48,700.26,May,Q2,2022,Spring
S00297,P0029,ST003,2022-06-21,1,147.44,0.0,147.44,43.88,103.56,June,Q2,2022,Summer
S00298,P0007,ST004,2022-02-09,7,24.3,0.0,170.1,63.63,106.47,February,Q1,2022,Winter
S00299,P0016,ST003,2022-02-06,5,103.55,10.0,517.75,161.9,355.85,February,Q1,2022,Winter
S00300,P0006,ST002,2021-08-27,3,86.22,0.0,258.66,98.79,159.87,August,Q3,2021,Summer
S00301,P0004,ST001,2022-07-12,2,89.47,0.0,178.94,54.9,124.04,July,Q3,2022,Summer
S00302,P0009,ST007,2022-04-06,10,20.82,0.0,208.2,81.5,126.7,April,Q2,2022,Spring
S00303,P0019,ST005,2021-11-19,9,38.58,0.0,347.22,121.59,225.63,November,Q4,2021,Autumn
S00304,P0029,ST007,2021-09-26,5,132.7,10.0,663.5,219.4,444.1,September,Q3,2021,Autumn
S00305,P0005,ST008,2022-04-27,11,41.61,0.0,457.71,152.02,305.69,April,Q2,2022,Spring
S00306,P0002,ST004,2022-02-19,10,118.09,0.0,1180.9,320.7,860.2,February,Q1,2022,Winter
S00307,P0006,ST004,2022-01-02,4,77.6,10.0,310.4,131.72,178.68,January,Q1,2022,Winter
S00308,P0030,ST005,2021-12-27,6,110.97,0.0,665.82,232.02,433.8,December,Q4,2021,Winter
S00309,P0021,ST008,2022-03-09,3,95.74,0.0,287.22,104.64,182.58,March,Q1,2022,Spring
S00310,P0030,ST004,2022-04-14,9,94.32,15.0,848.88,348.03,500.85,April,Q2,2022,Spring
S00311,P0031,ST006,2021-09-06,7,88.2,15.0,617.4,248.5,368.9,September,Q3,2021,Autumn
S00312,P0014,ST001,2022-03-12,1,70.64,0.0,70.64,29.37,41.27,March,Q1,2022,Spring
S00313,P0022,ST002,2022-01-08,10,54.97,0.0,549.7,137.7,412.0,January,Q1,2022,Winter
S00314,P0013,ST007,2022-07-30,11,48.54,0.0,533.94,217.91,316.03,July,Q3,2022,Summer
S00315,P0007,ST002,2022-02-24,1,19.44,20.0,19.44,9.09,10.35,February,Q1,2022,Winter
S00316,P0006,ST003,2022-06-13,8,73.29,15.0,586.32,263.44,322.88,June,Q2,2022,Summer
S00317,P0031,ST006,2021-09-15,7,88.2,15.0,617.4,248.5,368.9,September,Q3,2021,Autumn
S00318,P0006,ST004,2022-03-12,10,86.22,0.0,862.2,329.3,532.9,March,Q1,2022,Spring
S00319,P0019,ST002,2022-02-19,5,34.72,10.0,173.6,67.55,106.05,February,Q1,2022,Winter
S00320,P0029,ST004,2022-01-18,3,147.44,0.0,442.32,131.64,310.68,January,Q1,2022,Winter
S00321,P0004,ST002,2022-04-29,9,89.47,0.0,805.23,247.05,558.18,April,Q2,2022,Spring
S00322,P0021,ST006,2022-01-27,12,76.59,20.0,919.08,418.56,500.52,January,Q1,2022,Winter
S00323,P0001,ST003,2021-11-29,2,15.19,0.0,30.38,12.0,18.38,November,Q4,2021,Autumn
S00324,P0018,ST004,2021-10-28,10,51.41,0.0,514.1,134.4,379.7,October,Q4,2021,Autumn
S00325,P0020,ST002,2021-10-30,11,25.37,0.0,279.07,117.81,161.26,October,Q4,2021,Autumn
S00326,P0002,ST008,2022-07-15,10,112.19,5.0,1121.9,320.7,801.2,July,Q3,2022,Summer
S00327,P0014,ST006,2022-06-18,6,70.64,0.0,423.84,176.22,247.62,June,Q2,2022,Summer
S00328,P0033,ST002,2022-03-29,8,34.47,5.0,275.76,116.64,159.12,March,Q1,2022,Spring
S00329,P0016,ST005,2022-05-30,1,115.06,0.0,115.06,32.38,82.68,May,Q2,2022,Spring
S00330,P0002,ST002,2022-01-06,8,118.09,0.0,944.72,256.56,688.16,January,Q1,2022,Winter
S00331,P0018,ST001,2022-02-05,5,51.41,0.0,257.05,67.2,189.85,February,Q1,2022,Winter
S00332,P0007,ST002,2022-06-11,10,23.08,5.0,230.8,90.9,139.9,June,Q2,2022,Summer
S00333,P0013,ST008,2022-05-25,9,38.83,20.0,349.47,178.29,171.18,May,Q2,2022,Spring
S00334,P0003,ST001,2022-03-19,10,13.09,10.0,130.9,62.7,68.2,March,Q1,2022,Spring
S00335,P0019,ST006,2022-06-06,8,36.65,5.0,293.2,108.08,185.12,June,Q2,2022,Summer
S00336,P0023,ST001,2022-03-19,2,107.81,15.0,215.62,70.46,145.16,March,Q1,2022,Spring
S00337,P0016,ST006,2021-09-13,9,109.31,5.0,983.79,291.42,692.37,September,Q3,2021,Autumn
S00338,P0029,ST001,2021-12-05,12,147.44,0.0,1769.28,526.56,1242.72,December,Q4,2021,Winter
S00339,P0028,ST008,2022-04-26,9,84.84,5.0,763.56,208.35,555.21,April,Q2,2022,Spring
S00340,P0021,ST006,2022-02-07,5,95.74,0.0,478.7,174.4,304.3,February,Q1,2022,Winter
S00341,P0008,ST006,2022-07-14,10,122.64,0.0,1226.4,372.9,853.5,July,Q3,2022,Summer
S00342,P0026,ST006,2021-09-03,6,75.42,0.0,452.52,193.26,259.26,September,Q3,2021,Autumn
S00343,P0008,ST007,2021-12-24,5,110.38,10.0,551.9,186.45,365.45,December,Q4,2021,Winter
S00344,P0013,ST003,2022-01-18,2,46.11,5.0,92.22,39.62,52.6,January,Q1,2022,Winter
S00345,P0029,ST003,2022-01-27,5,117.95,20.0,589.75,219.4,370.35,January,Q1,2022,Winter
S00346,P0025,ST007,2021-10-06,10,72.83,10.0,728.3,288.4,439.9,October,Q4,2021,Autumn
S00347,P0012,ST002,2022-01-06,9,56.25,0.0,506.25,181.89,324.36,January,Q1,2022,Winter
S00348,P0004,ST006,2021-10-05,11,80.52,10.0,885.72,301.95,583.77,October,Q4,2021,Autumn
S00349,P0025,ST002,2022-06-27,11,80.92,0.0,890.12,317.24,572.88,June,Q2,2022,Summer
S00350,P0032,ST006,2021-08-10,6,82.21,0.0,493.26,173.76,319.5,August,Q3,2021,Summer
S00351,P0015,ST004,2022-01-22,8,59.32,0.0,474.56,187.92,286.64,January,Q1,2022,Winter
S00352,P0002,ST003,2021-10-19,2,118.09,0.0,236.18,64.14,172.04,October,Q4,2021,Autumn
S00353,P0023,ST002,2022-04-17,9,107.81,15.0,970.29,317.07,653.22,April,Q2,2022,Spring
S00354,P0033,ST001,2022-07-05,6,30.84,15.0,185.04,87.48,97.56,July,Q3,2022,Summer
S00355,P0004,ST003,2022-06-02,7,89.47,0.0,626.29,192.15,434.14,June,Q2,2022,Summer
S00356,P0016,ST003,2022-07-21,10,97.8,15.0,978.0,323.8,654.2,July,Q3,2022,Summer
S00357,P0017,ST003,2022-03-13,1,131.04,0.0,131.04,37.87,93.17,March,Q1,2022,Spring
S00358,P0011,ST004,2022-03-16,10,142.0,0.0,1420.0,359.2,1060.8,March,Q1,2022,Spring
S00359,P0017,ST008,2021-11-28,9,131.04,0.0,1179.36,340.83,838.53,November,Q4,2021,Autumn
S00360,P0026,ST008,2021-11-08,6,67.88,10.0,407.28,193.26,214.02,November,Q4,2021,Autumn
S00361,P0003,ST008,2022-03-25,5,13.09,10.0,65.45,31.35,34.1,March,Q1,2022,Spring
S00362,P0009,ST007,2021-10-22,4,17.7,15.0,70.8,32.6,38.2,October,Q4,2021,Autumn
S00363,P0026,ST003,2021-12-07,1,71.65,5.0,71.65,32.21,39.44,December,Q4,2021,Winter
S00364,P0017,ST006,2022-05-11,2,117.94,10.0,235.88,75.74,160.14,May,Q2,2022,Spring
S00365,P0001,ST002,2021-12-24,2,13.67,10.0,27.34,12.0,15.34,December,Q4,2021,Winter
S00366,P0011,ST005,2022-03-19,9,142.0,0.0,1278.0,323.28,954.72,March,Q1,2022,Spring
S00367,P0021,ST007,2021-09-16,4,81.38,15.0,325.52,139.52,186.0,September,Q3,2021,Autumn
S00368,P0017,ST006,2021-08-14,7,131.04,0.0,917.28,265.09,652.19,August,Q3,2021,Summer
S00369,P0004,ST006,2021-11-29,7,62.63,30.0,438.41,192.15,246.26,November,Q4,2021,Autumn
S00370,P0029,ST006,2021-11-23,1,147.44,0.0,147.44,43.88,103.56,November,Q4,2021,Autumn
S00371,P0027,ST002,2022-06-29,6,84.21,10.0,505.26,214.44,290.82,June,Q2,2022,Summer
S00372,P0019,ST003,2021-08-20,5,30.86,20.0,154.3,67.55,86.75,August,Q3,2021,Summer
S00373,P0004,ST008,2022-07-23,3,80.52,10.0,241.56,82.35,159.21,July,Q3,2022,Summer
S00374,P0009,ST008,2022-03-18,10,20.82,0.0,208.2,81.5,126.7,March,Q1,2022,Spring
S00375,P0001,ST002,2021-08-10,5,15.19,0.0,75.95,30.0,45.95,August,Q3,2021,Summer
S00376,P0026,ST003,2022-05-08,12,71.65,5.0,859.8,386.52,473.28,May,Q2,2022,Spring
S00377,P0006,ST007,2021-09-26,5,86.22,0.0,431.1,164.65,266.45,September,Q3,2021,Autumn
S00378,P0011,ST002,2021-08-25,4,142.0,0.0,568.0,143.68,424.32,August,Q3,2021,Summer
S00379,P0016,ST008,2021-09-02,2,97.8,15.0,195.6,64.76,130.84,September,Q3,2021,Autumn
S00380,P0017,ST008,2022-06-02,9,131.04,0.0,1179.36,340.83,838.53,June,Q2,2022,Summer
S00381,P0014,ST004,2021-10-13,5,70.64,0.0,353.2,146.85,206.35,October,Q4,2021,Autumn
S00382,P0025,ST006,2021-12-02,10,80.92,0.0,809.2,288.4,520.8,December,Q4,2021,Winter
S00383,P0008,ST002,2022-04-26,6,122.64,0.0,735.84,223.74,512.1,April,Q2,2022,Spring
S00384,P0001,ST001,2022-02-16,8,15.19,0.0,121.52,48.0,73.52,February,Q1,2022,Winter
S00385,P0031,ST007,2022-02-08,5,93.38,10.0,466.9,177.5,289.4,February,Q1,2022,Winter
S00386,P0004,ST006,2021-09-04,6,89.47,0.0,536.82,164.7,372.12,September,Q3,2021,Autumn
S00387,P0015,ST002,2022-05-25,12,53.39,10.0,640.68,281.88,358.8,May,Q2,2022,Spring
S00388,P0011,ST003,2021-08-23,6,134.9,5.0,809.4,215.52,593.88,August,Q3,2021,Summer
S00389,P0019,ST003,2022-07-17,8,27.01,30.0,216.08,108.08,108.0,July,Q3,2022,Summer
S00390,P0026,ST008,2022-06-20,3,64.11,15.0,192.33,96.63,95.7,June,Q2,2022,Summer
S00391,P0004,ST002,2022-03-23,1,89.47,0.0,89.47,27.45,62.02,March,Q1,2022,Spring
S00392,P0024,ST001,2021-11-11,1,100.34,0.0,100.34,36.68,63.66,November,Q4,2021,Autumn
S00393,P0017,ST005,2022-04-21,7,91.73,30.0,642.11,265.09,377.02,April,Q2,2022,Spring
S00394,P0011,ST008,2021-12-08,1,127.8,10.0,127.8,35.92,91.88,December,Q4,2021,Winter
S00395,P0002,ST004,2021-12-25,6,100.38,15.0,602.28,192.42,409.86,December,Q4,2021,Winter
S00396,P0013,ST001,2022-07-02,6,48.54,0.0,291.24,118.86,172.38,July,Q3,2022,Summer
S00397,P0007,ST006,2022-03-12,7,21.87,10.0,153.09,63.63,89.46,March,Q1,2022,Spring
S00398,P0004,ST007,2022-01-21,3,89.47,0.0,268.41,82.35,186.06,January,Q1,2022,Winter
S00399,P0003,ST008,2022-02-05,9,14.54,0.0,130.86,56.43,74.43,February,Q1,2022,Winter
S00400,P0026,ST002,2022-03-06,2,75.42,0.0,150.84,64.42,86.42,March,Q1,2022,Spring
S00401,P0017,ST003,2022-05-07,5,131.04,0.0,655.2,189.35,465.85,May,Q2,2022,Spring
S00402,P0019,ST002,2022-01-15,11,38.58,0.0,424.38,148.61,275.77,January,Q1,2022,Winter
S00403,P0001,ST008,2022-06-05,12,15.19,0.0,182.28,72.0,110.28,June,Q2,2022,Summer
S00404,P0024,ST008,2022-01-27,8,100.34,0.0,802.72,293.44,509.28,January,Q1,2022,Winter
S00405,P0013,ST006,2022-06-11,7,48.54,0.0,339.78,138.67,201.11,June,Q2,2022,Summer
S00406,P0004,ST001,2021-09-08,11,85.0,5.0,935.0,301.95,633.05,September,Q3,2021,Autumn
S00407,P0020,ST006,2022-04-20,12,22.83,10.0,273.96,128.52,145.44,April,Q2,2022,Spring
S00408,P0011,ST001,2021-10-13,10,127.8,10.0,1278.0,359.2,918.8,October,Q4,2021,Autumn
S00409,P0032,ST008,2021-08-18,3,82.21,0.0,246.63,86.88,159.75,August,Q3,2021,Summer
S00410,P0021,ST006,2022-02-02,7,76.59,20.0,536.13,244.16,291.97,February,Q1,2022,Winter
S00411,P0026,ST001,2022-06-06,3,67.88,10.0,203.64,96.63,107.01,June,Q2,2022,Summer
S00412,P0022,ST006,2022-02-07,8,49.47,10.0,395.76,110.16,285.6,February,Q1,2022,Winter
S00413,P0029,ST003,2022-04-29,6,147.44,0.0,884.64,263.28,621.36,April,Q2,2022,Spring
S00414,P0014,ST005,2021-12-06,2,70.64,0.0,141.28,58.74,82.54,December,Q4,2021,Winter
S00415,P0023,ST003,2022-04-13,9,126.83,0.0,1141.47,317.07,824.4,April,Q2,2022,Spring
S00416,P0023,ST002,2021-12-13,5,114.15,10.0,570.75,176.15,394.6,December,Q4,2021,Winter
S00417,P0027,ST004,2022-06-10,5,84.21,10.0,421.05,178.7,242.35,June,Q2,2022,Summer
S00418,P0003,ST008,2021-11-11,2,14.54,0.0,29.08,12.54,16.54,November,Q4,2021,Autumn
S00419,P0003,ST002,2022-03-20,3,12.36,15.0,37.08,18.81,18.27,March,Q1,2022,Spring
S00420,P0008,ST008,2021-09-14,11,98.11,20.0,1079.21,410.19,669.02,September,Q3,2021,Autumn
S00421,P0031,ST006,2022-07-08,6,93.38,10.0,560.28,213.0,347.28,July,Q3,2022,Summer
S00422,P0018,ST005,2022-01-01,3,46.27,10.0,138.81,40.32,98.49,January,Q1,2022,Winter
S00423,P0015,ST003,2022-02-02,9,59.32,0.0,533.88,211.41,322.47,February,Q1,2022,Winter
S00424,P0008,ST004,2021-10-11,4,110.38,10.0,441.52,149.16,292.36,October,Q4,2021,Autumn
S00425,P0015,ST001,2022-02-01,9,56.35,5.0,507.15,211.41,295.74,February,Q1,2022,Winter
S00426,P0012,ST008,2022-05-10,3,53.44,5.0,160.32,60.63,99.69,May,Q2,2022,Spring
S00427,P0014,ST002,2021-09-03,5,70.64,0.0,353.2,146.85,206.35,September,Q3,2021,Autumn
S00428,P0009,ST008,2022-04-27,7,18.74,10.0,131.18,57.05,74.13,April,Q2,2022,Spring
S00429,P0030,ST002,2021-10-04,6,105.42,5.0,632.52,232.02,400.5,October,Q4,2021,Autumn
S00430,P0026,ST008,2022-03-27,11,71.65,5.0,788.15,354.31,433.84,March,Q1,2022,Spring
S00431,P0030,ST003,2022-05-10,11,105.42,5.0,1159.62,425.37,734.25,May,Q2,2022,Spring
S00432,P0023,ST003,2022-03-10,9,101.46,20.0,913.14,317.07,596.07,March,Q1,2022,Spring
S00433,P0022,ST001,2021-10-03,9,54.97,0.0,494.73,123.93,370.8,October,Q4,2021,Autumn
S00434,P0031,ST003,2021-10-22,6,83.01,20.0,498.06,213.0,285.06,October,Q4,2021,Autumn
S00435,P0032,ST004,2022-01-25,9,69.88,15.0,628.92,260.64,368.28,January,Q1,2022,Winter
S00436,P0032,ST002,2021-12-07,4,78.1,5.0,312.4,115.84,196.56,December,Q4,2021,Winter
S00437,P0011,ST005,2021-10-04,11,142.0,0.0,1562.0,395.12,1166.88,October,Q4,2021,Autumn
S00438,P0016,ST002,2022-04-15,11,115.06,0.0,1265.66,356.18,909.48,April,Q2,2022,Spring
S00439,P0023,ST003,2021-10-27,11,120.49,5.0,1325.39,387.53,937.86,October,Q4,2021,Autumn
S00440,P0029,ST006,2022-05-16,1,125.32,15.0,125.32,43.88,81.44,May,Q2,2022,Spring
S00441,P0020,ST001,2021-09-11,1,20.3,20.0,20.3,10.71,9.59,September,Q3,2021,Autumn
S00442,P0018,ST005,2022-06-30,4,46.27,10.0,185.08,53.76,131.32,June,Q2,2022,Summer
S00443,P0024,ST007,2022-06-13,11,100.34,0.0,1103.74,403.48,700.26,June,Q2,2022,Summer
S00444,P0008,ST005,2022-06-25,5,122.64,0.0,613.2,186.45,426.75,June,Q2,2022,Summer
S00445,P0011,ST007,2021-12-31,8,142.0,0.0,1136.0,287.36,848.64,December,Q4,2021,Winter
S00446,P0029,ST001,2021-10-20,8,147.44,0.0,1179.52,351.04,828.48,October,Q4,2021,Autumn
S00447,P0019,ST008,2021-11-13,6,36.65,5.0,219.9,81.06,138.84,November,Q4,2021,Autumn
S00448,P0008,ST006,2022-01-11,12,85.85,30.0,1030.2,447.48,582.72,January,Q1,2022,Winter
S00449,P0026,ST006,2022-02-21,3,67.88,10.0,203.64,96.63,107.01,February,Q1,2022,Winter
S00450,P0006,ST002,2022-01-11,4,86.22,0.0,344.88,131.72,213.16,January,Q1,2022,Winter
S00451,P0015,ST005,2022-03-19,4,59.32,0.0,237.28,93.96,143.32,March,Q1,2022,Spring
S00452,P0016,ST001,2021-12-27,7,97.8,15.0,684.6,226.66,457.94,December,Q4,2021,Winter
S00453,P0024,ST007,2021-12-06,3,85.29,15.0,255.87,110.04,145.83,December,Q4,2021,Winter
S00454,P0004,ST006,2021-11-06,3,89.47,0.0,268.41,82.35,186.06,November,Q4,2021,Autumn
S00455,P0020,ST008,2022-04-13,5,25.37,0.0,126.85,53.55,73.3,April,Q2,2022,Spring
S00456,P0002,ST002,2022-02-18,9,118.09,0.0,1062.81,288.63,774.18,February,Q1,2022,Winter
S00457,P0025,ST004,2021-11-19,10,80.92,0.0,809.2,288.4,520.8,November,Q4,2021,Autumn
S00458,P0031,ST001,2021-12-23,8,98.57,5.0,788.56,284.0,504.56,December,Q4,2021,Winter
S00459,P0021,ST008,2021-12-25,9,95.74,0.0,861.66,313.92,547.74,December,Q4,2021,Winter
S00460,P0014,ST002,2022-03-09,3,60.04,15.0,180.12,88.11,92.01,March,Q1,2022,Spring
S00461,P0011,ST006,2022-02-23,6,142.0,0.0,852.0,215.52,636.48,February,Q1,2022,Winter
S00462,P0001,ST001,2022-05-19,9,15.19,0.0,136.71,54.0,82.71,May,Q2,2022,Spring
S00463,P0021,ST005,2021-09-07,7,90.95,5.0,636.65,244.16,392.49,September,Q3,2021,Autumn
S00464,P0020,ST005,2022-06-16,11,24.1,5.0,265.1,117.81,147.29,June,Q2,2022,Summer
S00465,P0015,ST003,2021-09-19,7,59.32,0.0,415.24,164.43,250.81,September,Q3,2021,Autumn
S00466,P0011,ST006,2022-05-13,6,127.8,10.0,766.8,215.52,551.28,May,Q2,2022,Spring
S00467,P0007,ST004,2022-06-05,9,24.3,0.0,218.7,81.81,136.89,June,Q2,2022,Summer
S00468,P0003,ST001,2021-08-24,1,14.54,0.0,14.54,6.27,8.27,August,Q3,2021,Summer
S00469,P0001,ST006,2022-03-31,9,15.19,0.0,136.71,54.0,82.71,March,Q1,2022,Spring
S00470,P0008,ST003,2022-01-15,10,122.64,0.0,1226.4,372.9,853.5,January,Q1,2022,Winter
S00471,P0025,ST007,2022-06-12,12,68.78,15.0,825.36,346.08,479.28,June,Q2,2022,Summer
S00472,P0030,ST006,2022-04-17,9,105.42,5.0,948.78,348.03,600.75,April,Q2,2022,Spring
S00473,P0025,ST005,2022-04-01,1,80.92,0.0,80.92,28.84,52.08,April,Q2,2022,Spring
S00474,P0018,ST002,2022-03-02,10,51.41,0.0,514.1,134.4,379.7,March,Q1,2022,Spring
S00475,P0003,ST001,2022-06-02,8,14.54,0.0,116.32,50.16,66.16,June,Q2,2022,Summer
S00476,P0005,ST004,2021-08-27,10,41.61,0.0,416.1,138.2,277.9,August,Q3,2021,Summer
S00477,P0010,ST007,2021-10-15,11,90.88,0.0,999.68,308.99,690.69,October,Q4,2021,Autumn
S00478,P0033,ST002,2021-11-06,1,36.28,0.0,36.28,14.58,21.7,November,Q4,2021,Autumn
S00479,P0029,ST007,2021-10-17,7,132.7,10.0,928.9,307.16,621.74,October,Q4,2021,Autumn
S00480,P0022,ST007,2022-04-14,10,43.98,20.0,439.8,137.7,302.1,April,Q2,2022,Spring
S00481,P0012,ST001,2022-07-28,3,53.44,5.0,160.32,60.63,99.69,July,Q3,2022,Summer
S00482,P0016,ST006,2022-07-06,8,109.31,5.0,874.48,259.04,615.44,July,Q3,2022,Summer
S00483,P0017,ST006,2021-10-28,8,104.83,20.0,838.64,302.96,535.68,October,Q4,2021,Autumn
S00484,P0032,ST006,2022-05-07,6,73.99,10.0,443.94,173.76,270.18,May,Q2,2022,Spring
S00485,P0024,ST005,2022-06-09,8,100.34,0.0,802.72,293.44,509.28,June,Q2,2022,Summer
S00486,P0004,ST004,2021-12-21,9,89.47,0.0,805.23,247.05,558.18,December,Q4,2021,Winter
S00487,P0005,ST005,2021-12-26,12,41.61,0.0,499.32,165.84,333.48,December,Q4,2021,Winter
S00488,P0013,ST008,2022-01-10,8,48.54,0.0,388.32,158.48,229.84,January,Q1,2022,Winter
S00489,P0027,ST005,2021-12-26,2,88.89,5.0,177.78,71.48,106.3,December,Q4,2021,Winter
S00490,P0003,ST007,2022-02-19,6,11.63,20.0,69.78,37.62,32.16,February,Q1,2022,Winter
S00491,P0008,ST003,2021-12-27,1,122.64,0.0,122.64,37.29,85.35,December,Q4,2021,Winter
S00492,P0004,ST002,2022-01-25,8,80.52,10.0,644.16,219.6,424.56,January,Q1,2022,Winter
S00493,P0021,ST008,2021-11-18,4,81.38,15.0,325.52,139.52,186.0,November,Q4,2021,Autumn
S00494,P0030,ST005,2022-05-15,12,110.97,0.0,1331.64,464.04,867.6,May,Q2,2022,Spring
S00495,P0019,ST002,2022-06-12,12,36.65,5.0,439.8,162.12,277.68,June,Q2,2022,Summer
S00496,P0029,ST004,2021-08-26,11,117.95,20.0,1297.45,482.68,814.77,August,Q3,2021,Summer
S00497,P0024,ST004,2022-06-23,4,100.34,0.0,401.36,146.72,254.64,June,Q2,2022,Summer
S00498,P0032,ST007,2022-01-17,12,82.21,0.0,986.52,347.52,639.0,January,Q1,2022,Winter
S00499,P0015,ST003,2021-08-03,9,41.52,30.0,373.68,211.41,162.27,August,Q3,2021,Summer
S00500,P0012,ST003,2022-02-25,11,45.0,20.0,495.0,222.31,272.69,February,Q1,2022,Winter
S00501,P0025,ST008,2022-04-02,11,80.92,0.0,890.12,317.24,572.88,April,Q2,2022,Spring
S00502,P0011,ST005,2022-01-12,5,134.9,5.0,674.5,179.6,494.9,January,Q1,2022,Winter
S00503,P0004,ST002,2022-06-30,10,89.47,0.0,894.7,274.5,620.2,June,Q2,2022,Summer
S00504,P0010,ST001,2021-10-29,7,77.25,15.0,540.75,196.63,344.12,October,Q4,2021,Autumn
S00505,P0025,ST003,2021-08-19,7,72.83,10.0,509.81,201.88,307.93,August,Q3,2021,Summer
S00506,P0026,ST003,2021-12-27,1,75.42,0.0,75.42,32.21,43.21,December,Q4,2021,Winter
S00507,P0021,ST002,2022-01-19,5,95.74,0.0,478.7,174.4,304.3,January,Q1,2022,Winter
S00508,P0013,ST008,2021-10-08,9,48.54,0.0,436.86,178.29,258.57,October,Q4,2021,Autumn
S00509,P0024,ST004,2021-09-27,6,100.34,0.0,602.04,220.08,381.96,September,Q3,2021,Autumn
S00510,P0012,ST008,2022-06-28,5,50.62,10.0,253.1,101.05,152.05,June,Q2,2022,Summer
S00511,P0022,ST001,2022-01-20,5,52.22,5.0,261.1,68.85,192.25,January,Q1,2022,Winter
